applicant_income,coapplicant_income,credit_score,employment_years,loan_amount,loan_term,dependents_num,education,self_employed,married,property_area,approval_probability_true,loan_status
51694.0,0.0,729.0,1.4,688.0,240,1,Graduate,No,No,Semiurban,0.5395,1
47933.0,0.0,584.0,1.8,700.0,360,0,Graduate,No,No,Urban,0.4455,1
48913.0,29838.0,552.0,9.3,700.0,180,3,Graduate,No,Yes,Semiurban,0.4603,1
38172.0,14078.0,641.0,3.4,448.0,360,2,Graduate,No,Yes,Urban,0.7385,1
117980.0,39683.0,788.0,8.8,700.0,180,0,Graduate,No,Yes,Semiurban,0.944,1
37321.0,14317.0,807.0,2.3,700.0,240,3,Graduate,No,Yes,Rural,0.7138,1
82017.0,30350.0,715.0,2.5,700.0,120,0,Graduate,No,Yes,Urban,0.4647,1
76117.0,0.0,690.0,0.9,700.0,240,0,Not Graduate,No,No,Semiurban,0.842,1
50109.0,45982.0,688.0,12.4,700.0,300,0,Graduate,No,Yes,Semiurban,0.839,1
121810.0,35559.0,715.0,11.4,700.0,300,2,Graduate,No,Yes,Urban,0.6004,1
29590.0,0.0,853.0,20.7,198.0,240,1,Graduate,No,No,Semiurban,0.9716,1
55079.0,11789.0,665.0,2.6,565.0,240,0,Graduate,No,Yes,Semiurban,0.5963,0
36565.0,21131.0,748.0,8.5,700.0,180,3,Graduate,Yes,Yes,Semiurban,0.6035,0
85259.0,23759.0,648.0,2.7,700.0,360,0,Graduate,No,Yes,Semiurban,0.7439,1
66072.0,22838.0,795.0,3.0,700.0,360,1,Graduate,No,Yes,Rural,0.7572,1
27571.0,0.0,767.0,8.9,688.0,240,1,Graduate,No,No,Rural,0.625,1
95854.0,34164.0,787.0,1.0,700.0,240,0,Graduate,No,Yes,Semiurban,0.888,1
69835.0,14052.0,873.0,1.2,700.0,300,0,Graduate,No,Yes,Rural,0.9124,1
36868.0,62967.0,451.0,1.9,700.0,300,2,Graduate,No,Yes,Urban,0.2378,1
49175.0,0.0,781.0,7.8,700.0,300,0,Graduate,No,No,Semiurban,0.8651,1
32993.0,46101.0,730.0,2.3,658.0,240,1,Not Graduate,No,Yes,Urban,0.699,0
53011.0,45580.0,739.0,2.2,700.0,360,0,Graduate,No,Yes,Urban,0.8102,0
60661.0,0.0,789.0,33.7,700.0,240,1,Graduate,No,No,Semiurban,0.9786,1
49486.0,29734.0,708.0,2.4,577.0,240,0,Not Graduate,No,Yes,Semiurban,0.8148,1
47137.0,0.0,727.0,1.4,700.0,120,0,Graduate,No,No,Semiurban,0.4708,1
28930.0,21940.0,789.0,4.9,700.0,360,0,Graduate,No,Yes,Semiurban,0.7571,1
65620.0,0.0,788.0,8.1,700.0,300,2,Graduate,No,No,Semiurban,0.8087,1
25380.0,13015.0,691.0,0.4,700.0,180,0,Graduate,No,Yes,Semiurban,0.5428,1
57702.0,16598.0,673.0,4.8,607.0,360,0,Not Graduate,No,Yes,Urban,0.4757,0
26752.0,0.0,682.0,0.2,185.0,360,3,Not Graduate,No,No,Semiurban,0.53,0
58175.0,24735.0,661.0,3.7,700.0,240,2,Graduate,No,Yes,Urban,0.404,1
56808.0,45808.0,864.0,1.5,700.0,480,0,Graduate,No,Yes,Semiurban,0.9657,1
67468.0,12884.0,575.0,1.8,700.0,240,3,Graduate,No,Yes,Urban,0.4315,0
81810.0,25931.0,770.0,3.1,700.0,120,1,Graduate,No,Yes,Urban,0.8613,1
86507.0,0.0,766.0,13.1,700.0,360,0,Graduate,Yes,No,Semiurban,0.8646,1
28963.0,14917.0,655.0,6.2,470.0,360,0,Graduate,No,Yes,Semiurban,0.4628,1
55579.0,0.0,750.0,13.8,700.0,120,1,Graduate,No,No,Semiurban,0.678,0
132534.0,25579.0,824.0,5.4,700.0,360,2,Graduate,No,Yes,Urban,0.825,1
59875.0,24991.0,661.0,0.0,700.0,360,0,Graduate,No,Yes,Semiurban,0.5081,0
32827.0,17093.0,783.0,1.5,700.0,480,0,Not Graduate,Yes,Yes,Rural,0.746,1
55079.0,0.0,824.0,11.8,700.0,120,0,Graduate,No,No,Rural,0.7571,1
48478.0,0.0,636.0,5.2,700.0,300,1,Graduate,No,No,Semiurban,0.5812,0
34748.0,43264.0,631.0,20.0,532.0,180,0,Graduate,No,Yes,Urban,0.8426,1
82045.0,0.0,709.0,0.8,700.0,240,0,Graduate,No,No,Semiurban,0.6428,1
64741.0,67781.0,553.0,1.8,700.0,180,1,Graduate,Yes,Yes,Urban,0.4277,1
24074.0,34157.0,396.0,2.2,700.0,240,2,Graduate,Yes,Yes,Urban,0.0308,0
54766.0,0.0,650.0,2.0,700.0,120,0,Graduate,No,No,Urban,0.4206,1
44895.0,0.0,900.0,1.5,386.0,240,0,Graduate,No,No,Rural,0.9477,1
29066.0,0.0,656.0,2.9,209.0,120,0,Graduate,No,No,Semiurban,0.4967,1
31438.0,30046.0,739.0,5.1,497.0,240,0,Graduate,No,Yes,Semiurban,0.8917,1
33466.0,24445.0,763.0,1.9,700.0,180,3,Graduate,No,Yes,Semiurban,0.7452,0
55573.0,23292.0,677.0,0.4,700.0,300,2,Not Graduate,No,Yes,Urban,0.4536,1
46989.0,51234.0,674.0,6.2,700.0,240,0,Graduate,No,Yes,Semiurban,0.63,0
38068.0,0.0,816.0,3.1,372.0,180,0,Graduate,No,No,Semiurban,0.8948,1
48311.0,56425.0,705.0,4.1,700.0,120,0,Graduate,No,Yes,Semiurban,0.8094,0
77961.0,0.0,690.0,3.0,700.0,360,1,Graduate,No,No,Rural,0.5617,1
66159.0,21975.0,792.0,11.1,700.0,300,0,Graduate,No,Yes,Urban,0.8355,1
86750.0,17468.0,603.0,4.1,700.0,60,2,Graduate,No,Yes,Rural,0.3374,0
51746.0,0.0,600.0,12.8,439.0,480,2,Graduate,No,No,Semiurban,0.7799,1
111644.0,35484.0,546.0,3.6,700.0,300,0,Graduate,No,Yes,Semiurban,0.6606,1
68226.0,0.0,725.0,1.7,700.0,180,2,Graduate,Yes,No,Semiurban,0.8213,1
46381.0,42945.0,681.0,2.2,700.0,360,2,Graduate,No,Yes,Rural,0.4832,0
59221.0,0.0,779.0,3.7,700.0,360,2,Graduate,No,No,Urban,0.6157,1
33719.0,25119.0,705.0,3.8,688.0,300,3,Graduate,No,Yes,Semiurban,0.7262,1
50081.0,13257.0,575.0,5.8,700.0,360,0,Graduate,No,Yes,Semiurban,0.4565,1
64040.0,0.0,636.0,1.3,700.0,60,0,Graduate,Yes,No,Urban,0.2799,0
73637.0,0.0,777.0,5.4,700.0,480,2,Not Graduate,No,No,Urban,0.6561,1
36433.0,64111.0,659.0,7.5,700.0,120,2,Graduate,Yes,Yes,Rural,0.3375,1
179554.0,39642.0,817.0,5.6,700.0,300,3,Graduate,No,Yes,Urban,0.9052,1
52980.0,28183.0,656.0,3.3,700.0,240,0,Graduate,No,Yes,Urban,0.6381,0
28144.0,52778.0,813.0,23.9,700.0,60,1,Graduate,No,Yes,Rural,0.8567,1
94805.0,0.0,528.0,2.6,700.0,480,0,Graduate,No,No,Semiurban,0.4316,1
73497.0,0.0,672.0,0.6,700.0,120,0,Graduate,No,No,Urban,0.2725,0
62775.0,16742.0,662.0,8.6,700.0,360,0,Not Graduate,No,Yes,Semiurban,0.9389,1
46851.0,34671.0,562.0,1.2,700.0,240,0,Graduate,No,Yes,Semiurban,0.461,1
67308.0,0.0,786.0,6.2,700.0,360,0,Graduate,Yes,No,Rural,0.9427,1
112419.0,11503.0,633.0,1.0,700.0,180,1,Graduate,No,Yes,Semiurban,0.6172,1
61987.0,61614.0,622.0,0.1,700.0,300,0,Graduate,No,Yes,Rural,0.36,1
30717.0,14212.0,818.0,0.9,386.0,360,0,Graduate,No,Yes,Urban,0.8515,1
13354.0,13168.0,701.0,2.4,361.0,300,0,Not Graduate,No,Yes,Semiurban,0.751,1
66938.0,5615.0,767.0,0.6,700.0,240,0,Graduate,No,Yes,Urban,0.8337,1
37644.0,0.0,521.0,1.1,564.0,180,3,Not Graduate,No,No,Urban,0.1196,0
54618.0,10898.0,620.0,7.2,700.0,180,0,Not Graduate,No,Yes,Semiurban,0.4973,0
40546.0,20246.0,900.0,7.3,700.0,360,0,Graduate,No,Yes,Urban,0.943,1
39341.0,0.0,792.0,8.5,700.0,300,2,Graduate,No,No,Semiurban,0.784,1
41299.0,29900.0,610.0,9.2,700.0,300,1,Graduate,No,Yes,Rural,0.6304,1
42897.0,19091.0,719.0,2.7,700.0,180,1,Graduate,No,Yes,Urban,0.7438,0
78907.0,11216.0,620.0,10.1,628.0,240,1,Graduate,No,Yes,Urban,0.493,0
72470.0,25357.0,833.0,3.7,700.0,300,3,Graduate,No,Yes,Semiurban,0.8106,1
34291.0,0.0,483.0,3.2,700.0,120,0,Graduate,No,No,Rural,0.0214,0
32040.0,0.0,707.0,6.3,650.0,240,3,Graduate,Yes,No,Semiurban,0.4167,1
66785.0,71878.0,707.0,1.2,700.0,180,2,Not Graduate,No,Yes,Semiurban,0.7326,1
88615.0,0.0,603.0,7.8,700.0,300,1,Graduate,No,No,Urban,0.5426,0
88045.0,13038.0,660.0,2.8,700.0,300,1,Not Graduate,No,Yes,Urban,0.6497,1
37376.0,0.0,729.0,0.7,700.0,180,1,Graduate,No,No,Semiurban,0.5348,1
86294.0,30221.0,524.0,0.6,700.0,60,0,Graduate,No,Yes,Urban,0.3895,1
27010.0,26831.0,572.0,0.9,430.0,180,0,Graduate,No,Yes,Rural,0.3876,1
52471.0,17845.0,677.0,11.1,700.0,180,3,Graduate,Yes,Yes,Semiurban,0.6403,1
69881.0,6252.0,653.0,23.5,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.6293,0
23787.0,15465.0,653.0,2.2,501.0,180,0,Graduate,No,Yes,Semiurban,0.5964,0
137173.0,36548.0,682.0,1.7,700.0,240,2,Not Graduate,No,Yes,Rural,0.6224,0
99430.0,0.0,608.0,1.2,700.0,300,0,Graduate,No,No,Semiurban,0.5062,0
74738.0,45748.0,709.0,8.7,700.0,360,0,Graduate,No,Yes,Rural,0.6352,1
37975.0,0.0,723.0,1.2,425.0,180,1,Graduate,No,No,Rural,0.699,0
55348.0,40328.0,782.0,12.9,700.0,180,1,Not Graduate,No,Yes,Rural,0.6992,1
56295.0,0.0,549.0,5.5,700.0,180,0,Not Graduate,Yes,No,Rural,0.1685,0
35542.0,0.0,657.0,11.4,700.0,240,3,Graduate,No,No,Semiurban,0.4804,1
52797.0,0.0,757.0,4.0,700.0,300,0,Graduate,No,No,Semiurban,0.8394,1
83480.0,0.0,564.0,5.9,700.0,300,0,Graduate,No,No,Urban,0.3305,0
30402.0,0.0,713.0,4.8,700.0,180,0,Graduate,No,No,Urban,0.3791,0
65488.0,19199.0,702.0,8.9,700.0,120,1,Not Graduate,No,Yes,Urban,0.4848,0
27255.0,25340.0,454.0,9.0,700.0,240,0,Not Graduate,No,Yes,Urban,0.1461,0
38315.0,16128.0,655.0,4.5,359.0,120,0,Graduate,No,Yes,Semiurban,0.7361,0
46077.0,45056.0,734.0,5.0,700.0,360,2,Graduate,No,Yes,Urban,0.8459,1
70664.0,16567.0,700.0,12.7,700.0,120,0,Graduate,No,Yes,Rural,0.8286,0
42432.0,0.0,676.0,13.3,700.0,360,2,Graduate,No,No,Rural,0.487,1
60038.0,15857.0,707.0,5.5,700.0,60,1,Not Graduate,No,Yes,Urban,0.3442,0
42675.0,19301.0,786.0,0.0,700.0,360,3,Graduate,No,Yes,Urban,0.8565,0
45576.0,18511.0,732.0,0.6,700.0,300,1,Not Graduate,No,Yes,Rural,0.629,1
87753.0,0.0,617.0,9.8,700.0,240,0,Graduate,Yes,No,Rural,0.6512,1
35133.0,51444.0,542.0,0.4,700.0,240,0,Not Graduate,No,Yes,Rural,0.4561,0
78342.0,22474.0,744.0,1.2,700.0,300,2,Graduate,No,Yes,Rural,0.598,1
56929.0,22790.0,583.0,1.3,700.0,180,2,Graduate,No,Yes,Rural,0.3892,1
44724.0,0.0,640.0,4.6,281.0,360,0,Not Graduate,No,No,Semiurban,0.5778,1
34154.0,0.0,721.0,4.3,700.0,240,1,Graduate,No,No,Urban,0.7025,0
36180.0,0.0,780.0,1.7,265.0,360,0,Graduate,Yes,No,Semiurban,0.7565,1
41763.0,0.0,805.0,1.2,436.0,300,3,Not Graduate,No,No,Urban,0.8242,1
53475.0,24769.0,702.0,7.2,655.0,240,3,Not Graduate,No,Yes,Rural,0.4705,1
73385.0,0.0,674.0,13.7,700.0,240,3,Graduate,No,No,Semiurban,0.7908,0
50206.0,31273.0,579.0,0.3,700.0,240,2,Graduate,No,Yes,Rural,0.4592,1
51638.0,14286.0,880.0,0.7,700.0,360,2,Graduate,No,Yes,Urban,0.8543,1
54980.0,25671.0,676.0,5.1,690.0,360,0,Graduate,No,Yes,Semiurban,0.5779,1
69581.0,20008.0,774.0,8.2,700.0,360,2,Graduate,No,Yes,Semiurban,0.866,1
74669.0,0.0,728.0,7.8,700.0,120,1,Graduate,No,No,Rural,0.5771,0
31808.0,28470.0,659.0,6.4,409.0,360,3,Graduate,No,Yes,Urban,0.4632,0
50591.0,0.0,653.0,10.9,575.0,180,1,Not Graduate,No,No,Rural,0.2008,0
95369.0,17908.0,551.0,1.2,700.0,60,0,Not Graduate,No,Yes,Rural,0.265,0
31049.0,24201.0,775.0,0.6,700.0,180,1,Graduate,Yes,Yes,Semiurban,0.8513,1
58760.0,14984.0,691.0,4.8,700.0,180,1,Graduate,No,Yes,Rural,0.486,1
53011.0,0.0,847.0,8.6,366.0,360,0,Graduate,No,No,Semiurban,0.9425,1
44891.0,0.0,659.0,4.4,587.0,360,0,Graduate,No,No,Urban,0.677,0
111094.0,32107.0,700.0,16.5,700.0,120,1,Graduate,No,Yes,Urban,0.8763,1
57842.0,26095.0,590.0,7.9,700.0,240,0,Not Graduate,No,Yes,Rural,0.6179,1
107439.0,29300.0,676.0,6.0,700.0,180,0,Graduate,No,Yes,Semiurban,0.8396,1
57089.0,41501.0,575.0,0.3,700.0,300,0,Graduate,No,Yes,Urban,0.3118,0
69100.0,0.0,732.0,0.6,700.0,300,3,Graduate,No,No,Semiurban,0.8036,0
44693.0,13330.0,719.0,7.7,700.0,300,2,Graduate,No,Yes,Semiurban,0.6768,1
44902.0,0.0,835.0,1.1,700.0,360,0,Graduate,No,No,Urban,0.8208,0
67638.0,25743.0,554.0,0.1,700.0,240,2,Graduate,No,Yes,Semiurban,0.5517,1
68161.0,22461.0,834.0,12.1,700.0,300,1,Graduate,No,Yes,Urban,0.8819,0
73215.0,0.0,623.0,11.1,700.0,360,0,Graduate,No,No,Urban,0.6211,0
66716.0,65631.0,727.0,1.2,700.0,300,0,Graduate,No,Yes,Semiurban,0.7237,1
26180.0,28430.0,563.0,7.6,700.0,240,1,Not Graduate,Yes,Yes,Semiurban,0.1977,0
32384.0,33198.0,687.0,0.2,621.0,240,0,Graduate,Yes,Yes,Urban,0.5052,0
81387.0,8912.0,457.0,1.7,700.0,360,2,Graduate,No,Yes,Semiurban,0.4342,0
25020.0,0.0,639.0,4.9,700.0,360,0,Graduate,No,No,Urban,0.2755,0
57667.0,129131.0,681.0,7.2,700.0,360,0,Not Graduate,Yes,Yes,Urban,0.9053,1
54340.0,0.0,859.0,0.1,700.0,360,3,Graduate,No,No,Urban,0.8966,1
81316.0,21118.0,469.0,2.0,700.0,480,0,Graduate,Yes,Yes,Urban,0.3263,0
67845.0,94333.0,682.0,1.2,700.0,360,1,Not Graduate,No,Yes,Urban,0.5046,0
43094.0,27313.0,704.0,33.5,700.0,360,0,Not Graduate,No,Yes,Rural,0.8272,0
42280.0,31844.0,510.0,5.6,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.1988,0
45726.0,0.0,591.0,2.6,559.0,300,0,Graduate,No,No,Urban,0.3651,1
72790.0,0.0,623.0,0.4,700.0,480,0,Graduate,Yes,No,Urban,0.4043,0
21657.0,7813.0,746.0,4.6,499.0,360,0,Graduate,No,Yes,Urban,0.6861,1
60846.0,0.0,712.0,5.1,700.0,360,0,Graduate,No,No,Rural,0.7467,1
39306.0,0.0,586.0,8.5,482.0,300,1,Graduate,No,No,Urban,0.3989,0
61707.0,24260.0,522.0,1.7,700.0,240,1,Graduate,No,Yes,Urban,0.3979,0
65821.0,0.0,763.0,19.9,700.0,300,0,Not Graduate,No,No,Semiurban,0.7822,1
28334.0,21418.0,680.0,2.9,700.0,120,2,Graduate,No,Yes,Semiurban,0.5111,0
51778.0,31104.0,849.0,1.8,700.0,240,0,Graduate,No,Yes,Urban,0.8736,0
60800.0,52140.0,663.0,2.1,700.0,120,0,Graduate,No,Yes,Semiurban,0.7111,0
59097.0,33612.0,809.0,3.7,700.0,360,1,Graduate,No,Yes,Semiurban,0.9381,1
46533.0,24725.0,749.0,13.8,635.0,360,0,Graduate,Yes,Yes,Urban,0.6979,1
34106.0,25137.0,785.0,6.6,611.0,180,0,Graduate,No,Yes,Semiurban,0.9334,0
36358.0,30041.0,743.0,4.3,700.0,180,0,Graduate,No,Yes,Semiurban,0.7717,1
31927.0,0.0,737.0,0.9,618.0,360,2,Graduate,No,No,Semiurban,0.8173,1
71876.0,0.0,476.0,0.8,700.0,300,1,Graduate,No,No,Urban,0.2019,0
54256.0,0.0,677.0,3.5,700.0,300,0,Graduate,No,No,Semiurban,0.8042,1
55729.0,28230.0,631.0,6.5,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.6214,0
24961.0,21306.0,803.0,7.0,284.0,180,2,Graduate,Yes,Yes,Semiurban,0.8949,1
56156.0,22973.0,600.0,1.3,700.0,180,1,Graduate,No,Yes,Semiurban,0.5041,0
69652.0,38511.0,629.0,0.5,700.0,480,0,Not Graduate,Yes,Yes,Urban,0.4322,0
26276.0,14690.0,773.0,2.4,548.0,360,0,Graduate,No,Yes,Semiurban,0.7986,1
45485.0,17171.0,736.0,12.5,700.0,120,0,Not Graduate,No,Yes,Semiurban,0.7529,1
29450.0,0.0,716.0,3.9,578.0,180,0,Graduate,No,No,Urban,0.5469,0
47738.0,0.0,790.0,1.9,700.0,300,2,Not Graduate,No,No,Rural,0.6297,1
39010.0,43219.0,721.0,2.0,700.0,180,0,Graduate,No,Yes,Rural,0.7113,0
66835.0,55956.0,630.0,0.7,700.0,180,0,Not Graduate,No,Yes,Urban,0.3028,0
61150.0,0.0,576.0,3.2,700.0,180,2,Graduate,No,No,Rural,0.3468,0
97971.0,18402.0,743.0,7.8,700.0,180,1,Not Graduate,No,Yes,Semiurban,0.752,1
55675.0,30869.0,657.0,17.3,700.0,300,1,Graduate,No,Yes,Semiurban,0.6221,0
46154.0,21563.0,652.0,3.5,700.0,360,0,Graduate,Yes,Yes,Rural,0.7097,1
45061.0,66583.0,784.0,0.9,700.0,240,1,Not Graduate,No,Yes,Semiurban,0.917,1
32952.0,55099.0,659.0,5.7,700.0,120,1,Graduate,Yes,Yes,Semiurban,0.5864,1
80870.0,0.0,665.0,7.1,700.0,120,0,Graduate,No,No,Rural,0.6671,0
96006.0,0.0,666.0,0.4,700.0,480,3,Graduate,No,No,Urban,0.5396,0
76602.0,4038.0,689.0,9.5,560.0,300,2,Graduate,No,Yes,Urban,0.6849,1
45260.0,12228.0,592.0,8.8,700.0,240,1,Graduate,Yes,Yes,Urban,0.3075,0
37831.0,0.0,858.0,3.2,700.0,360,0,Graduate,No,No,Rural,0.7291,1
91994.0,12144.0,637.0,4.1,700.0,300,0,Not Graduate,No,Yes,Rural,0.4487,1
72649.0,75612.0,780.0,6.2,700.0,240,0,Graduate,No,Yes,Urban,0.8412,1
133312.0,13197.0,608.0,5.6,700.0,480,0,Graduate,No,Yes,Rural,0.2077,0
35071.0,15010.0,732.0,0.1,700.0,240,2,Not Graduate,No,Yes,Urban,0.4907,1
81820.0,0.0,698.0,0.7,700.0,240,0,Not Graduate,No,No,Rural,0.4034,0
71727.0,0.0,696.0,0.9,700.0,300,2,Graduate,No,No,Semiurban,0.7217,1
49333.0,25995.0,724.0,7.0,700.0,480,0,Graduate,No,Yes,Urban,0.7668,1
100993.0,46482.0,738.0,2.9,700.0,480,0,Graduate,No,Yes,Urban,0.8743,1
67439.0,29628.0,679.0,3.9,700.0,360,1,Graduate,No,Yes,Urban,0.6907,0
38427.0,9032.0,691.0,7.4,438.0,240,0,Graduate,No,Yes,Urban,0.5562,1
38802.0,0.0,726.0,2.1,700.0,360,2,Graduate,Yes,No,Rural,0.2711,0
38234.0,0.0,599.0,6.9,521.0,240,3,Graduate,No,No,Urban,0.2155,0
48876.0,25161.0,550.0,2.9,700.0,300,0,Graduate,Yes,Yes,Rural,0.1796,1
76543.0,0.0,702.0,2.4,700.0,180,0,Not Graduate,No,No,Semiurban,0.5779,1
86292.0,0.0,493.0,2.0,700.0,300,0,Not Graduate,No,No,Semiurban,0.3844,1
62499.0,0.0,569.0,16.8,700.0,180,1,Graduate,No,No,Urban,0.4861,1
35575.0,22252.0,855.0,7.4,700.0,360,0,Graduate,Yes,Yes,Rural,0.6774,0
66855.0,48628.0,839.0,0.1,700.0,240,1,Graduate,No,Yes,Semiurban,0.8729,1
57923.0,0.0,636.0,15.8,700.0,240,0,Not Graduate,Yes,No,Rural,0.4299,1
19196.0,31358.0,778.0,7.5,700.0,360,1,Graduate,Yes,Yes,Rural,0.5711,1
59810.0,0.0,792.0,0.8,700.0,240,2,Graduate,No,No,Urban,0.7646,1
52582.0,0.0,726.0,0.4,700.0,360,0,Not Graduate,No,No,Urban,0.4864,1
85013.0,0.0,676.0,1.8,700.0,360,0,Not Graduate,No,No,Rural,0.5059,1
66969.0,50930.0,750.0,4.9,700.0,120,0,Not Graduate,No,Yes,Rural,0.6218,1
69803.0,0.0,778.0,4.8,647.0,240,0,Graduate,No,No,Semiurban,0.8759,1
45967.0,64660.0,732.0,1.6,700.0,480,0,Graduate,Yes,Yes,Urban,0.874,1
56994.0,0.0,551.0,3.0,373.0,360,0,Graduate,No,No,Semiurban,0.6303,0
84656.0,16233.0,876.0,1.2,700.0,480,2,Not Graduate,No,Yes,Urban,0.8201,1
55423.0,21395.0,900.0,0.3,700.0,360,2,Not Graduate,No,Yes,Urban,0.9702,1
61289.0,0.0,519.0,3.6,700.0,240,2,Graduate,No,No,Semiurban,0.4381,0
29879.0,34086.0,745.0,2.1,420.0,180,0,Graduate,No,Yes,Urban,0.7209,1
55338.0,58504.0,895.0,3.9,700.0,180,1,Graduate,No,Yes,Semiurban,0.9265,1
24464.0,0.0,807.0,14.6,507.0,180,0,Not Graduate,No,No,Rural,0.6631,1
45854.0,21203.0,778.0,0.8,700.0,120,0,Not Graduate,No,Yes,Rural,0.673,1
58494.0,53645.0,555.0,0.0,700.0,360,0,Graduate,No,Yes,Rural,0.5838,1
78602.0,51252.0,768.0,0.4,700.0,300,0,Graduate,No,Yes,Rural,0.8383,0
37435.0,0.0,722.0,3.1,491.0,120,0,Graduate,No,No,Urban,0.4599,0
66632.0,26764.0,768.0,6.1,700.0,360,0,Not Graduate,No,Yes,Rural,0.7118,1
105532.0,62815.0,591.0,4.3,700.0,240,3,Not Graduate,No,Yes,Rural,0.4375,0
33066.0,48151.0,561.0,3.4,700.0,120,0,Not Graduate,Yes,Yes,Rural,0.0947,0
29740.0,52766.0,683.0,2.2,700.0,180,2,Graduate,No,Yes,Semiurban,0.8183,1
65513.0,111520.0,635.0,1.9,700.0,300,0,Graduate,Yes,Yes,Urban,0.5295,1
34522.0,36352.0,682.0,2.4,700.0,360,0,Graduate,No,Yes,Urban,0.7655,1
40377.0,32180.0,657.0,4.7,700.0,180,0,Graduate,No,Yes,Urban,0.7323,1
83935.0,56776.0,663.0,0.9,700.0,300,1,Not Graduate,No,Yes,Rural,0.8515,1
125279.0,80282.0,633.0,7.4,700.0,60,0,Not Graduate,No,Yes,Semiurban,0.5806,0
37411.0,0.0,685.0,4.3,636.0,180,0,Not Graduate,No,No,Rural,0.2937,0
41785.0,24076.0,548.0,1.6,700.0,180,0,Not Graduate,No,Yes,Semiurban,0.2574,0
43705.0,15364.0,724.0,3.5,700.0,120,0,Graduate,Yes,Yes,Semiurban,0.6386,1
47463.0,32484.0,728.0,16.5,700.0,240,1,Graduate,Yes,Yes,Urban,0.7377,1
128282.0,43875.0,560.0,0.1,700.0,300,0,Not Graduate,No,Yes,Urban,0.5578,0
45577.0,0.0,808.0,1.1,532.0,60,0,Not Graduate,No,No,Semiurban,0.6664,1
48395.0,0.0,620.0,3.0,700.0,120,2,Graduate,No,No,Semiurban,0.2825,1
112285.0,20966.0,816.0,5.1,700.0,480,0,Graduate,No,Yes,Urban,0.8778,1
72563.0,20048.0,726.0,1.2,700.0,180,1,Graduate,No,Yes,Rural,0.5933,1
86170.0,50084.0,805.0,13.4,700.0,360,2,Not Graduate,No,Yes,Urban,0.8662,1
38927.0,19076.0,720.0,5.1,700.0,360,3,Graduate,No,Yes,Rural,0.6523,1
45585.0,0.0,769.0,10.5,654.0,240,0,Graduate,No,No,Urban,0.8089,1
36802.0,40498.0,790.0,2.0,700.0,180,1,Graduate,No,Yes,Semiurban,0.895,1
79740.0,25023.0,893.0,8.8,700.0,180,0,Graduate,No,Yes,Urban,0.9777,1
85374.0,51997.0,774.0,2.4,700.0,300,1,Graduate,Yes,Yes,Rural,0.7987,1
44271.0,42538.0,738.0,1.5,700.0,240,0,Graduate,No,Yes,Semiurban,0.8593,1
48875.0,0.0,591.0,12.1,700.0,240,0,Graduate,No,No,Semiurban,0.809,1
49781.0,55467.0,464.0,0.5,700.0,360,2,Graduate,No,Yes,Rural,0.205,1
29738.0,0.0,711.0,14.3,516.0,300,0,Graduate,No,No,Urban,0.6367,0
42916.0,47500.0,631.0,3.1,700.0,480,2,Graduate,No,Yes,Urban,0.5435,1
78808.0,48563.0,670.0,24.5,700.0,300,2,Not Graduate,No,Yes,Rural,0.5337,1
39432.0,23477.0,693.0,3.9,700.0,180,0,Graduate,No,Yes,Semiurban,0.7494,1
61444.0,0.0,746.0,7.1,700.0,240,0,Graduate,Yes,No,Urban,0.6689,0
32880.0,30238.0,621.0,0.0,700.0,360,0,Not Graduate,No,Yes,Semiurban,0.357,1
53612.0,44620.0,785.0,3.4,694.0,180,3,Graduate,No,Yes,Urban,0.716,1
44954.0,0.0,710.0,6.7,700.0,360,0,Graduate,No,No,Urban,0.7865,1
26975.0,21146.0,687.0,7.6,700.0,60,1,Graduate,Yes,Yes,Semiurban,0.1961,1
79377.0,0.0,872.0,0.9,700.0,480,1,Graduate,No,No,Rural,0.9204,1
81274.0,11854.0,715.0,2.7,700.0,300,3,Graduate,No,Yes,Semiurban,0.7912,0
37903.0,0.0,693.0,2.7,700.0,180,2,Graduate,No,No,Semiurban,0.4863,0
52011.0,21712.0,743.0,0.5,700.0,360,1,Graduate,No,Yes,Rural,0.6324,1
58024.0,0.0,869.0,2.9,700.0,120,0,Graduate,No,No,Urban,0.8735,1
26577.0,0.0,706.0,8.2,700.0,240,0,Graduate,No,No,Semiurban,0.4276,1
31673.0,37388.0,738.0,1.8,700.0,360,0,Graduate,No,Yes,Rural,0.7118,0
97757.0,0.0,688.0,2.8,700.0,480,2,Graduate,No,No,Urban,0.7969,1
36412.0,0.0,718.0,16.2,700.0,240,1,Graduate,No,No,Urban,0.7925,0
96610.0,58767.0,646.0,0.2,700.0,360,2,Graduate,No,Yes,Rural,0.4735,0
32368.0,11052.0,637.0,4.5,700.0,180,1,Not Graduate,No,Yes,Rural,0.2764,0
75110.0,19710.0,868.0,6.8,700.0,60,0,Graduate,No,Yes,Urban,0.8932,1
49974.0,0.0,655.0,7.2,700.0,60,0,Graduate,No,No,Urban,0.2111,0
47561.0,0.0,522.0,6.3,698.0,300,0,Not Graduate,Yes,No,Urban,0.2429,0
102253.0,23252.0,693.0,6.5,700.0,180,0,Graduate,Yes,Yes,Semiurban,0.8393,1
